Ligand_symbol,Receptor_symbol,interaction_name,pathway_name,interaction_name_2
WNT6,FZD5_LRP5,WNT6_FZD5_LRP5,WNT,WNT6 - (FZD5+LRP5)
WNT6,FZD6_LRP5,WNT6_FZD6_LRP5,WNT,WNT6 - (FZD6+LRP5)
WNT6,FZD7_LRP5,WNT6_FZD7_LRP5,WNT,WNT6 - (FZD7+LRP5)
WNT6,FZD8_LRP5,WNT6_FZD8_LRP5,WNT,WNT6 - (FZD8+LRP5)
WNT6,FZD9_LRP5,WNT6_FZD9_LRP5,WNT,WNT6 - (FZD9+LRP5)
WNT7A,FZD1_LRP5,WNT7A_FZD1_LRP5,WNT,WNT7A - (FZD1+LRP5)
WNT7A,FZD10_LRP5,WNT7A_FZD10_LRP5,WNT,WNT7A - (FZD10+LRP5)
WNT7A,FZD2_LRP5,WNT7A_FZD2_LRP5,WNT,WNT7A - (FZD2+LRP5)
WNT7A,FZD3_LRP5,WNT7A_FZD3_LRP5,WNT,WNT7A - (FZD3+LRP5)
WNT7A,FZD4_LRP5,WNT7A_FZD4_LRP5,WNT,WNT7A - (FZD4+LRP5)
WNT7A,FZD5_LRP5,WNT7A_FZD5_LRP5,WNT,WNT7A - (FZD5+LRP5)
WNT7A,FZD6_LRP5,WNT7A_FZD6_LRP5,WNT,WNT7A - (FZD6+LRP5)
WNT7A,FZD7_LRP5,WNT7A_FZD7_LRP5,WNT,WNT7A - (FZD7+LRP5)
WNT7A,FZD8_LRP5,WNT7A_FZD8_LRP5,WNT,WNT7A - (FZD8+LRP5)
WNT7A,FZD9_LRP5,WNT7A_FZD9_LRP5,WNT,WNT7A - (FZD9+LRP5)
WNT7B,FZD1_LRP5,WNT7B_FZD1_LRP5,WNT,WNT7B - (FZD1+LRP5)
WNT7B,FZD10_LRP5,WNT7B_FZD10_LRP5,WNT,WNT7B - (FZD10+LRP5)
WNT7B,FZD2_LRP5,WNT7B_FZD2_LRP5,WNT,WNT7B - (FZD2+LRP5)
WNT7B,FZD3_LRP5,WNT7B_FZD3_LRP5,WNT,WNT7B - (FZD3+LRP5)
WNT7B,FZD4_LRP5,WNT7B_FZD4_LRP5,WNT,WNT7B - (FZD4+LRP5)
WNT7B,FZD5_LRP5,WNT7B_FZD5_LRP5,WNT,WNT7B - (FZD5+LRP5)
WNT7B,FZD6_LRP5,WNT7B_FZD6_LRP5,WNT,WNT7B - (FZD6+LRP5)
WNT7B,FZD7_LRP5,WNT7B_FZD7_LRP5,WNT,WNT7B - (FZD7+LRP5)
WNT7B,FZD8_LRP5,WNT7B_FZD8_LRP5,WNT,WNT7B - (FZD8+LRP5)
WNT7B,FZD9_LRP5,WNT7B_FZD9_LRP5,WNT,WNT7B - (FZD9+LRP5)
WNT8A,FZD1_LRP5,WNT8A_FZD1_LRP5,WNT,WNT8A - (FZD1+LRP5)
WNT8A,FZD10_LRP5,WNT8A_FZD10_LRP5,WNT,WNT8A - (FZD10+LRP5)
WNT8A,FZD2_LRP5,WNT8A_FZD2_LRP5,WNT,WNT8A - (FZD2+LRP5)
WNT8A,FZD3_LRP5,WNT8A_FZD3_LRP5,WNT,WNT8A - (FZD3+LRP5)
WNT8A,FZD4_LRP5,WNT8A_FZD4_LRP5,WNT,WNT8A - (FZD4+LRP5)
WNT8A,FZD5_LRP5,WNT8A_FZD5_LRP5,WNT,WNT8A - (FZD5+LRP5)
WNT8A,FZD6_LRP5,WNT8A_FZD6_LRP5,WNT,WNT8A - (FZD6+LRP5)
WNT8A,FZD7_LRP5,WNT8A_FZD7_LRP5,WNT,WNT8A - (FZD7+LRP5)
WNT8A,FZD8_LRP5,WNT8A_FZD8_LRP5,WNT,WNT8A - (FZD8+LRP5)
WNT8A,FZD9_LRP5,WNT8A_FZD9_LRP5,WNT,WNT8A - (FZD9+LRP5)
WNT8B,FZD1_LRP5,WNT8B_FZD1_LRP5,WNT,WNT8B - (FZD1+LRP5)
WNT8B,FZD10_LRP5,WNT8B_FZD10_LRP5,WNT,WNT8B - (FZD10+LRP5)
WNT8B,FZD2_LRP5,WNT8B_FZD2_LRP5,WNT,WNT8B - (FZD2+LRP5)
WNT8B,FZD3_LRP5,WNT8B_FZD3_LRP5,WNT,WNT8B - (FZD3+LRP5)
WNT8B,FZD4_LRP5,WNT8B_FZD4_LRP5,WNT,WNT8B - (FZD4+LRP5)
WNT8B,FZD5_LRP5,WNT8B_FZD5_LRP5,WNT,WNT8B - (FZD5+LRP5)
WNT8B,FZD6_LRP5,WNT8B_FZD6_LRP5,WNT,WNT8B - (FZD6+LRP5)
WNT8B,FZD7_LRP5,WNT8B_FZD7_LRP5,WNT,WNT8B - (FZD7+LRP5)
WNT8B,FZD8_LRP5,WNT8B_FZD8_LRP5,WNT,WNT8B - (FZD8+LRP5)
WNT8B,FZD9_LRP5,WNT8B_FZD9_LRP5,WNT,WNT8B - (FZD9+LRP5)
WNT9A,FZD1_LRP5,WNT9A_FZD1_LRP5,WNT,WNT9A - (FZD1+LRP5)
WNT9A,FZD10_LRP5,WNT9A_FZD10_LRP5,WNT,WNT9A - (FZD10+LRP5)
WNT9A,FZD2_LRP5,WNT9A_FZD2_LRP5,WNT,WNT9A - (FZD2+LRP5)
WNT9A,FZD3_LRP5,WNT9A_FZD3_LRP5,WNT,WNT9A - (FZD3+LRP5)
WNT9A,FZD4_LRP5,WNT9A_FZD4_LRP5,WNT,WNT9A - (FZD4+LRP5)
WNT9A,FZD5_LRP5,WNT9A_FZD5_LRP5,WNT,WNT9A - (FZD5+LRP5)
WNT9A,FZD6_LRP5,WNT9A_FZD6_LRP5,WNT,WNT9A - (FZD6+LRP5)
WNT9A,FZD7_LRP5,WNT9A_FZD7_LRP5,WNT,WNT9A - (FZD7+LRP5)
WNT9A,FZD8_LRP5,WNT9A_FZD8_LRP5,WNT,WNT9A - (FZD8+LRP5)
WNT9A,FZD9_LRP5,WNT9A_FZD9_LRP5,WNT,WNT9A - (FZD9+LRP5)
WNT9B,FZD1_LRP5,WNT9B_FZD1_LRP5,WNT,WNT9B - (FZD1+LRP5)
WNT9B,FZD10_LRP5,WNT9B_FZD10_LRP5,WNT,WNT9B - (FZD10+LRP5)
WNT9B,FZD2_LRP5,WNT9B_FZD2_LRP5,WNT,WNT9B - (FZD2+LRP5)
WNT9B,FZD3_LRP5,WNT9B_FZD3_LRP5,WNT,WNT9B - (FZD3+LRP5)
WNT9B,FZD4_LRP5,WNT9B_FZD4_LRP5,WNT,WNT9B - (FZD4+LRP5)
WNT9B,FZD5_LRP5,WNT9B_FZD5_LRP5,WNT,WNT9B - (FZD5+LRP5)
WNT9B,FZD6_LRP5,WNT9B_FZD6_LRP5,WNT,WNT9B - (FZD6+LRP5)
WNT9B,FZD7_LRP5,WNT9B_FZD7_LRP5,WNT,WNT9B - (FZD7+LRP5)
WNT9B,FZD8_LRP5,WNT9B_FZD8_LRP5,WNT,WNT9B - (FZD8+LRP5)
WNT9B,FZD9_LRP5,WNT9B_FZD9_LRP5,WNT,WNT9B - (FZD9+LRP5)
WNT1,FZD1_LRP6,WNT1_FZD1_LRP6,WNT,WNT1 - (FZD1+LRP6)
WNT1,FZD10_LRP6,WNT1_FZD10_LRP6,WNT,WNT1 - (FZD10+LRP6)
WNT1,FZD2_LRP6,WNT1_FZD2_LRP6,WNT,WNT1 - (FZD2+LRP6)
WNT1,FZD3_LRP6,WNT1_FZD3_LRP6,WNT,WNT1 - (FZD3+LRP6)
WNT1,FZD4_LRP6,WNT1_FZD4_LRP6,WNT,WNT1 - (FZD4+LRP6)
WNT1,FZD5_LRP6,WNT1_FZD5_LRP6,WNT,WNT1 - (FZD5+LRP6)
WNT1,FZD6_LRP6,WNT1_FZD6_LRP6,WNT,WNT1 - (FZD6+LRP6)
WNT1,FZD7_LRP6,WNT1_FZD7_LRP6,WNT,WNT1 - (FZD7+LRP6)
WNT1,FZD8_LRP6,WNT1_FZD8_LRP6,WNT,WNT1 - (FZD8+LRP6)
WNT1,FZD9_LRP6,WNT1_FZD9_LRP6,WNT,WNT1 - (FZD9+LRP6)
WNT10A,FZD1_LRP6,WNT10A_FZD1_LRP6,WNT,WNT10A - (FZD1+LRP6)
WNT10A,FZD10_LRP6,WNT10A_FZD10_LRP6,WNT,WNT10A - (FZD10+LRP6)
WNT10A,FZD2_LRP6,WNT10A_FZD2_LRP6,WNT,WNT10A - (FZD2+LRP6)
WNT10A,FZD3_LRP6,WNT10A_FZD3_LRP6,WNT,WNT10A - (FZD3+LRP6)
WNT10A,FZD4_LRP6,WNT10A_FZD4_LRP6,WNT,WNT10A - (FZD4+LRP6)
WNT10A,FZD5_LRP6,WNT10A_FZD5_LRP6,WNT,WNT10A - (FZD5+LRP6)
WNT10A,FZD6_LRP6,WNT10A_FZD6_LRP6,WNT,WNT10A - (FZD6+LRP6)
WNT10A,FZD7_LRP6,WNT10A_FZD7_LRP6,WNT,WNT10A - (FZD7+LRP6)
WNT10A,FZD8_LRP6,WNT10A_FZD8_LRP6,WNT,WNT10A - (FZD8+LRP6)
WNT10A,FZD9_LRP6,WNT10A_FZD9_LRP6,WNT,WNT10A - (FZD9+LRP6)
WNT10B,FZD1_LRP6,WNT10B_FZD1_LRP6,WNT,WNT10B - (FZD1+LRP6)
WNT10B,FZD10_LRP6,WNT10B_FZD10_LRP6,WNT,WNT10B - (FZD10+LRP6)
WNT10B,FZD2_LRP6,WNT10B_FZD2_LRP6,WNT,WNT10B - (FZD2+LRP6)
WNT10B,FZD3_LRP6,WNT10B_FZD3_LRP6,WNT,WNT10B - (FZD3+LRP6)
WNT10B,FZD4_LRP6,WNT10B_FZD4_LRP6,WNT,WNT10B - (FZD4+LRP6)
WNT10B,FZD5_LRP6,WNT10B_FZD5_LRP6,WNT,WNT10B - (FZD5+LRP6)
WNT10B,FZD6_LRP6,WNT10B_FZD6_LRP6,WNT,WNT10B - (FZD6+LRP6)
WNT10B,FZD7_LRP6,WNT10B_FZD7_LRP6,WNT,WNT10B - (FZD7+LRP6)
WNT10B,FZD8_LRP6,WNT10B_FZD8_LRP6,WNT,WNT10B - (FZD8+LRP6)
WNT10B,FZD9_LRP6,WNT10B_FZD9_LRP6,WNT,WNT10B - (FZD9+LRP6)
WNT16,FZD1_LRP6,WNT16_FZD1_LRP6,WNT,WNT16 - (FZD1+LRP6)
WNT16,FZD10_LRP6,WNT16_FZD10_LRP6,WNT,WNT16 - (FZD10+LRP6)
WNT16,FZD2_LRP6,WNT16_FZD2_LRP6,WNT,WNT16 - (FZD2+LRP6)
WNT16,FZD3_LRP6,WNT16_FZD3_LRP6,WNT,WNT16 - (FZD3+LRP6)
WNT16,FZD4_LRP6,WNT16_FZD4_LRP6,WNT,WNT16 - (FZD4+LRP6)
WNT16,FZD5_LRP6,WNT16_FZD5_LRP6,WNT,WNT16 - (FZD5+LRP6)
WNT16,FZD6_LRP6,WNT16_FZD6_LRP6,WNT,WNT16 - (FZD6+LRP6)
WNT16,FZD7_LRP6,WNT16_FZD7_LRP6,WNT,WNT16 - (FZD7+LRP6)
WNT16,FZD8_LRP6,WNT16_FZD8_LRP6,WNT,WNT16 - (FZD8+LRP6)
WNT16,FZD9_LRP6,WNT16_FZD9_LRP6,WNT,WNT16 - (FZD9+LRP6)
WNT2,FZD1_LRP6,WNT2_FZD1_LRP6,WNT,WNT2 - (FZD1+LRP6)
WNT2,FZD10_LRP6,WNT2_FZD10_LRP6,WNT,WNT2 - (FZD10+LRP6)
WNT2,FZD2_LRP6,WNT2_FZD2_LRP6,WNT,WNT2 - (FZD2+LRP6)
WNT2,FZD3_LRP6,WNT2_FZD3_LRP6,WNT,WNT2 - (FZD3+LRP6)
WNT2,FZD4_LRP6,WNT2_FZD4_LRP6,WNT,WNT2 - (FZD4+LRP6)
WNT2,FZD5_LRP6,WNT2_FZD5_LRP6,WNT,WNT2 - (FZD5+LRP6)
WNT2,FZD6_LRP6,WNT2_FZD6_LRP6,WNT,WNT2 - (FZD6+LRP6)
WNT2,FZD7_LRP6,WNT2_FZD7_LRP6,WNT,WNT2 - (FZD7+LRP6)
WNT2,FZD8_LRP6,WNT2_FZD8_LRP6,WNT,WNT2 - (FZD8+LRP6)
WNT2,FZD9_LRP6,WNT2_FZD9_LRP6,WNT,WNT2 - (FZD9+LRP6)
WNT2B,FZD1_LRP6,WNT2B_FZD1_LRP6,WNT,WNT2B - (FZD1+LRP6)
WNT2B,FZD10_LRP6,WNT2B_FZD10_LRP6,WNT,WNT2B - (FZD10+LRP6)
WNT2B,FZD2_LRP6,WNT2B_FZD2_LRP6,WNT,WNT2B - (FZD2+LRP6)
WNT2B,FZD3_LRP6,WNT2B_FZD3_LRP6,WNT,WNT2B - (FZD3+LRP6)
WNT2B,FZD4_LRP6,WNT2B_FZD4_LRP6,WNT,WNT2B - (FZD4+LRP6)
WNT2B,FZD5_LRP6,WNT2B_FZD5_LRP6,WNT,WNT2B - (FZD5+LRP6)
WNT2B,FZD6_LRP6,WNT2B_FZD6_LRP6,WNT,WNT2B - (FZD6+LRP6)
WNT2B,FZD7_LRP6,WNT2B_FZD7_LRP6,WNT,WNT2B - (FZD7+LRP6)
WNT2B,FZD8_LRP6,WNT2B_FZD8_LRP6,WNT,WNT2B - (FZD8+LRP6)
WNT2B,FZD9_LRP6,WNT2B_FZD9_LRP6,WNT,WNT2B - (FZD9+LRP6)
WNT3,FZD1_LRP6,WNT3_FZD1_LRP6,WNT,WNT3 - (FZD1+LRP6)
WNT3,FZD10_LRP6,WNT3_FZD10_LRP6,WNT,WNT3 - (FZD10+LRP6)
WNT3,FZD2_LRP6,WNT3_FZD2_LRP6,WNT,WNT3 - (FZD2+LRP6)
WNT3,FZD3_LRP6,WNT3_FZD3_LRP6,WNT,WNT3 - (FZD3+LRP6)
WNT3,FZD4_LRP6,WNT3_FZD4_LRP6,WNT,WNT3 - (FZD4+LRP6)
WNT3,FZD5_LRP6,WNT3_FZD5_LRP6,WNT,WNT3 - (FZD5+LRP6)
WNT3,FZD6_LRP6,WNT3_FZD6_LRP6,WNT,WNT3 - (FZD6+LRP6)
WNT3,FZD7_LRP6,WNT3_FZD7_LRP6,WNT,WNT3 - (FZD7+LRP6)
WNT3,FZD8_LRP6,WNT3_FZD8_LRP6,WNT,WNT3 - (FZD8+LRP6)
WNT3,FZD9_LRP6,WNT3_FZD9_LRP6,WNT,WNT3 - (FZD9+LRP6)
WNT3A,FZD1_LRP6,WNT3A_FZD1_LRP6,WNT,WNT3A - (FZD1+LRP6)
WNT3A,FZD10_LRP6,WNT3A_FZD10_LRP6,WNT,WNT3A - (FZD10+LRP6)
WNT3A,FZD2_LRP6,WNT3A_FZD2_LRP6,WNT,WNT3A - (FZD2+LRP6)
WNT3A,FZD3_LRP6,WNT3A_FZD3_LRP6,WNT,WNT3A - (FZD3+LRP6)
WNT3A,FZD4_LRP6,WNT3A_FZD4_LRP6,WNT,WNT3A - (FZD4+LRP6)
WNT3A,FZD5_LRP6,WNT3A_FZD5_LRP6,WNT,WNT3A - (FZD5+LRP6)
WNT3A,FZD6_LRP6,WNT3A_FZD6_LRP6,WNT,WNT3A - (FZD6+LRP6)
WNT3A,FZD7_LRP6,WNT3A_FZD7_LRP6,WNT,WNT3A - (FZD7+LRP6)
WNT3A,FZD8_LRP6,WNT3A_FZD8_LRP6,WNT,WNT3A - (FZD8+LRP6)
WNT3A,FZD9_LRP6,WNT3A_FZD9_LRP6,WNT,WNT3A - (FZD9+LRP6)
WNT4,FZD1_LRP6,WNT4_FZD1_LRP6,WNT,WNT4 - (FZD1+LRP6)
WNT4,FZD10_LRP6,WNT4_FZD10_LRP6,WNT,WNT4 - (FZD10+LRP6)
WNT4,FZD2_LRP6,WNT4_FZD2_LRP6,WNT,WNT4 - (FZD2+LRP6)
WNT4,FZD3_LRP6,WNT4_FZD3_LRP6,WNT,WNT4 - (FZD3+LRP6)
WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,WNT,WNT4 - (FZD4+LRP6)
WNT4,FZD5_LRP6,WNT4_FZD5_LRP6,WNT,WNT4 - (FZD5+LRP6)
WNT4,FZD6_LRP6,WNT4_FZD6_LRP6,WNT,WNT4 - (FZD6+LRP6)
WNT4,FZD7_LRP6,WNT4_FZD7_LRP6,WNT,WNT4 - (FZD7+LRP6)
WNT4,FZD8_LRP6,WNT4_FZD8_LRP6,WNT,WNT4 - (FZD8+LRP6)
WNT4,FZD9_LRP6,WNT4_FZD9_LRP6,WNT,WNT4 - (FZD9+LRP6)
WNT6,FZD1_LRP6,WNT6_FZD1_LRP6,WNT,WNT6 - (FZD1+LRP6)
WNT6,FZD10_LRP6,WNT6_FZD10_LRP6,WNT,WNT6 - (FZD10+LRP6)
WNT6,FZD2_LRP6,WNT6_FZD2_LRP6,WNT,WNT6 - (FZD2+LRP6)
WNT6,FZD3_LRP6,WNT6_FZD3_LRP6,WNT,WNT6 - (FZD3+LRP6)
WNT6,FZD4_LRP6,WNT6_FZD4_LRP6,WNT,WNT6 - (FZD4+LRP6)
WNT6,FZD5_LRP6,WNT6_FZD5_LRP6,WNT,WNT6 - (FZD5+LRP6)
WNT6,FZD6_LRP6,WNT6_FZD6_LRP6,WNT,WNT6 - (FZD6+LRP6)
WNT6,FZD7_LRP6,WNT6_FZD7_LRP6,WNT,WNT6 - (FZD7+LRP6)
WNT6,FZD8_LRP6,WNT6_FZD8_LRP6,WNT,WNT6 - (FZD8+LRP6)
WNT6,FZD9_LRP6,WNT6_FZD9_LRP6,WNT,WNT6 - (FZD9+LRP6)
WNT7A,FZD1_LRP6,WNT7A_FZD1_LRP6,WNT,WNT7A - (FZD1+LRP6)
WNT7A,FZD10_LRP6,WNT7A_FZD10_LRP6,WNT,WNT7A - (FZD10+LRP6)
WNT7A,FZD2_LRP6,WNT7A_FZD2_LRP6,WNT,WNT7A - (FZD2+LRP6)
WNT7A,FZD3_LRP6,WNT7A_FZD3_LRP6,WNT,WNT7A - (FZD3+LRP6)
WNT7A,FZD4_LRP6,WNT7A_FZD4_LRP6,WNT,WNT7A - (FZD4+LRP6)
WNT7A,FZD5_LRP6,WNT7A_FZD5_LRP6,WNT,WNT7A - (FZD5+LRP6)
WNT7A,FZD6_LRP6,WNT7A_FZD6_LRP6,WNT,WNT7A - (FZD6+LRP6)
WNT7A,FZD7_LRP6,WNT7A_FZD7_LRP6,WNT,WNT7A - (FZD7+LRP6)
WNT7A,FZD8_LRP6,WNT7A_FZD8_LRP6,WNT,WNT7A - (FZD8+LRP6)
WNT7A,FZD9_LRP6,WNT7A_FZD9_LRP6,WNT,WNT7A - (FZD9+LRP6)
WNT7B,FZD1_LRP6,WNT7B_FZD1_LRP6,WNT,WNT7B - (FZD1+LRP6)
WNT7B,FZD10_LRP6,WNT7B_FZD10_LRP6,WNT,WNT7B - (FZD10+LRP6)
WNT7B,FZD2_LRP6,WNT7B_FZD2_LRP6,WNT,WNT7B - (FZD2+LRP6)
WNT7B,FZD3_LRP6,WNT7B_FZD3_LRP6,WNT,WNT7B - (FZD3+LRP6)
WNT7B,FZD4_LRP6,WNT7B_FZD4_LRP6,WNT,WNT7B - (FZD4+LRP6)
WNT7B,FZD5_LRP6,WNT7B_FZD5_LRP6,WNT,WNT7B - (FZD5+LRP6)
WNT7B,FZD6_LRP6,WNT7B_FZD6_LRP6,WNT,WNT7B - (FZD6+LRP6)
WNT7B,FZD7_LRP6,WNT7B_FZD7_LRP6,WNT,WNT7B - (FZD7+LRP6)
WNT7B,FZD8_LRP6,WNT7B_FZD8_LRP6,WNT,WNT7B - (FZD8+LRP6)
WNT7B,FZD9_LRP6,WNT7B_FZD9_LRP6,WNT,WNT7B - (FZD9+LRP6)
WNT8A,FZD1_LRP6,WNT8A_FZD1_LRP6,WNT,WNT8A - (FZD1+LRP6)
WNT8A,FZD10_LRP6,WNT8A_FZD10_LRP6,WNT,WNT8A - (FZD10+LRP6)
WNT8A,FZD2_LRP6,WNT8A_FZD2_LRP6,WNT,WNT8A - (FZD2+LRP6)
WNT8A,FZD3_LRP6,WNT8A_FZD3_LRP6,WNT,WNT8A - (FZD3+LRP6)
WNT8A,FZD4_LRP6,WNT8A_FZD4_LRP6,WNT,WNT8A - (FZD4+LRP6)
WNT8A,FZD5_LRP6,WNT8A_FZD5_LRP6,WNT,WNT8A - (FZD5+LRP6)
WNT8A,FZD6_LRP6,WNT8A_FZD6_LRP6,WNT,WNT8A - (FZD6+LRP6)
WNT8A,FZD7_LRP6,WNT8A_FZD7_LRP6,WNT,WNT8A - (FZD7+LRP6)
WNT8A,FZD8_LRP6,WNT8A_FZD8_LRP6,WNT,WNT8A - (FZD8+LRP6)
WNT8A,FZD9_LRP6,WNT8A_FZD9_LRP6,WNT,WNT8A - (FZD9+LRP6)
WNT8B,FZD1_LRP6,WNT8B_FZD1_LRP6,WNT,WNT8B - (FZD1+LRP6)
WNT8B,FZD10_LRP6,WNT8B_FZD10_LRP6,WNT,WNT8B - (FZD10+LRP6)
WNT8B,FZD2_LRP6,WNT8B_FZD2_LRP6,WNT,WNT8B - (FZD2+LRP6)
WNT8B,FZD3_LRP6,WNT8B_FZD3_LRP6,WNT,WNT8B - (FZD3+LRP6)
WNT8B,FZD4_LRP6,WNT8B_FZD4_LRP6,WNT,WNT8B - (FZD4+LRP6)
WNT8B,FZD5_LRP6,WNT8B_FZD5_LRP6,WNT,WNT8B - (FZD5+LRP6)
WNT8B,FZD6_LRP6,WNT8B_FZD6_LRP6,WNT,WNT8B - (FZD6+LRP6)
WNT8B,FZD7_LRP6,WNT8B_FZD7_LRP6,WNT,WNT8B - (FZD7+LRP6)
WNT8B,FZD8_LRP6,WNT8B_FZD8_LRP6,WNT,WNT8B - (FZD8+LRP6)
WNT8B,FZD9_LRP6,WNT8B_FZD9_LRP6,WNT,WNT8B - (FZD9+LRP6)
WNT9A,FZD1_LRP6,WNT9A_FZD1_LRP6,WNT,WNT9A - (FZD1+LRP6)
WNT9A,FZD10_LRP6,WNT9A_FZD10_LRP6,WNT,WNT9A - (FZD10+LRP6)
WNT9A,FZD2_LRP6,WNT9A_FZD2_LRP6,WNT,WNT9A - (FZD2+LRP6)
WNT9A,FZD3_LRP6,WNT9A_FZD3_LRP6,WNT,WNT9A - (FZD3+LRP6)
WNT9A,FZD4_LRP6,WNT9A_FZD4_LRP6,WNT,WNT9A - (FZD4+LRP6)
WNT9A,FZD5_LRP6,WNT9A_FZD5_LRP6,WNT,WNT9A - (FZD5+LRP6)
WNT9A,FZD6_LRP6,WNT9A_FZD6_LRP6,WNT,WNT9A - (FZD6+LRP6)
WNT9A,FZD7_LRP6,WNT9A_FZD7_LRP6,WNT,WNT9A - (FZD7+LRP6)
WNT9A,FZD8_LRP6,WNT9A_FZD8_LRP6,WNT,WNT9A - (FZD8+LRP6)
WNT9A,FZD9_LRP6,WNT9A_FZD9_LRP6,WNT,WNT9A - (FZD9+LRP6)
WNT9B,FZD1_LRP6,WNT9B_FZD1_LRP6,WNT,WNT9B - (FZD1+LRP6)
WNT9B,FZD10_LRP6,WNT9B_FZD10_LRP6,WNT,WNT9B - (FZD10+LRP6)
WNT9B,FZD2_LRP6,WNT9B_FZD2_LRP6,WNT,WNT9B - (FZD2+LRP6)
WNT9B,FZD3_LRP6,WNT9B_FZD3_LRP6,WNT,WNT9B - (FZD3+LRP6)
WNT9B,FZD4_LRP6,WNT9B_FZD4_LRP6,WNT,WNT9B - (FZD4+LRP6)
WNT9B,FZD5_LRP6,WNT9B_FZD5_LRP6,WNT,WNT9B - (FZD5+LRP6)
WNT9B,FZD6_LRP6,WNT9B_FZD6_LRP6,WNT,WNT9B - (FZD6+LRP6)
WNT9B,FZD7_LRP6,WNT9B_FZD7_LRP6,WNT,WNT9B - (FZD7+LRP6)
WNT9B,FZD8_LRP6,WNT9B_FZD8_LRP6,WNT,WNT9B - (FZD8+LRP6)
WNT9B,FZD9_LRP6,WNT9B_FZD9_LRP6,WNT,WNT9B - (FZD9+LRP6)
WNT5A,FZD1,WNT5A_FZD1,ncWNT,WNT5A - FZD1
WNT5A,FZD10,WNT5A_FZD10,ncWNT,WNT5A - FZD10
WNT5A,FZD2,WNT5A_FZD2,ncWNT,WNT5A - FZD2
WNT5A,FZD3,WNT5A_FZD3,ncWNT,WNT5A - FZD3
WNT5A,FZD4,WNT5A_FZD4,ncWNT,WNT5A - FZD4
WNT5A,FZD5,WNT5A_FZD5,ncWNT,WNT5A - FZD5
WNT5A,FZD6,WNT5A_FZD6,ncWNT,WNT5A - FZD6
WNT5A,FZD7,WNT5A_FZD7,ncWNT,WNT5A - FZD7
WNT5A,FZD8,WNT5A_FZD8,ncWNT,WNT5A - FZD8
WNT5A,FZD9,WNT5A_FZD9,ncWNT,WNT5A - FZD9
WNT5A,MCAM,WNT5A_MCAM,ncWNT,WNT5A - MCAM
WNT5B,FZD1,WNT5B_FZD1,ncWNT,WNT5B - FZD1
WNT5B,FZD10,WNT5B_FZD10,ncWNT,WNT5B - FZD10
WNT5B,FZD2,WNT5B_FZD2,ncWNT,WNT5B - FZD2
WNT5B,FZD3,WNT5B_FZD3,ncWNT,WNT5B - FZD3
WNT5B,FZD4,WNT5B_FZD4,ncWNT,WNT5B - FZD4
WNT5B,FZD5,WNT5B_FZD5,ncWNT,WNT5B - FZD5
WNT5B,FZD6,WNT5B_FZD6,ncWNT,WNT5B - FZD6
WNT5B,FZD7,WNT5B_FZD7,ncWNT,WNT5B - FZD7
WNT5B,FZD8,WNT5B_FZD8,ncWNT,WNT5B - FZD8
WNT5B,FZD9,WNT5B_FZD9,ncWNT,WNT5B - FZD9
WNT11,FZD1,WNT11_FZD1,ncWNT,WNT11 - FZD1
WNT11,FZD10,WNT11_FZD10,ncWNT,WNT11 - FZD10
WNT11,FZD2,WNT11_FZD2,ncWNT,WNT11 - FZD2
WNT11,FZD3,WNT11_FZD3,ncWNT,WNT11 - FZD3
WNT11,FZD4,WNT11_FZD4,ncWNT,WNT11 - FZD4
WNT11,FZD5,WNT11_FZD5,ncWNT,WNT11 - FZD5
WNT11,FZD6,WNT11_FZD6,ncWNT,WNT11 - FZD6
WNT11,FZD7,WNT11_FZD7,ncWNT,WNT11 - FZD7
WNT11,FZD8,WNT11_FZD8,ncWNT,WNT11 - FZD8
WNT11,FZD9,WNT11_FZD9,ncWNT,WNT11 - FZD9
EGF,EGFR,EGF_EGFR,EGF,EGF - EGFR
EGF,EGFR_ERBB2,EGF_EGFR_ERBB2,EGF,EGF - (EGFR+ERBB2)
TGFA,EGFR,TGFA_EGFR,EGF,TGFA - EGFR
TGFA,EGFR_ERBB2,TGFA_EGFR_ERBB2,EGF,TGFA - (EGFR+ERBB2)
AREG,EGFR,AREG_EGFR,EGF,AREG - EGFR
AREG,EGFR_ERBB2,AREG_EGFR_ERBB2,EGF,AREG - (EGFR+ERBB2)
BTC,EGFR,BTC_EGFR,EGF,BTC - EGFR
BTC,EGFR_ERBB2,BTC_EGFR_ERBB2,EGF,BTC - (EGFR+ERBB2)
BTC,ERBB4,BTC_ERBB4,EGF,BTC - ERBB4
BTC,ERBB2_ERBB4,BTC_ERBB2_ERBB4,EGF,BTC - (ERBB2+ERBB4)
HBEGF,EGFR,HBEGF_EGFR,EGF,HBEGF - EGFR
HBEGF,EGFR_ERBB2,HBEGF_EGFR_ERBB2,EGF,HBEGF - (EGFR+ERBB2)
HBEGF,ERBB4,HBEGF_ERBB4,EGF,HBEGF - ERBB4
HBEGF,ERBB2_ERBB4,HBEGF_ERBB2_ERBB4,EGF,HBEGF - (ERBB2+ERBB4)
EREG,EGFR,EREG_EGFR,EGF,EREG - EGFR
EREG,EGFR_ERBB2,EREG_EGFR_ERBB2,EGF,EREG - (EGFR+ERBB2)
EREG,ERBB4,EREG_ERBB4,EGF,EREG - ERBB4
