Ligand_symbol,Receptor_symbol,interaction_name,interaction_name_2
Bmp10,Acvrl1,Bmp10_Acvrl1,Bmp10 - Acvrl1
Prok2,Prokr2,Prok2_Prokr2,Prok2 - Prokr2
Prok2,Prokr1,Prok2_Prokr1,Prok2 - Prokr1
Wnt7a,Lrp5,Wnt7a_Lrp5,Wnt7a - Lrp5
Wnt7a,Fzd1,Wnt7a_Fzd1,Wnt7a - Fzd1
Wnt7a,Fzd3,Wnt7a_Fzd3,Wnt7a - Fzd3
Wnt7a,Lrp6,Wnt7a_Lrp6,Wnt7a - Lrp6
Wnt7a,Fzd5,Wnt7a_Fzd5,Wnt7a - Fzd5
Wnt7a,Fzd7,Wnt7a_Fzd7,Wnt7a - Fzd7
Wnt7a,Fzd9,Wnt7a_Fzd9,Wnt7a - Fzd9
Wnt7a,Fzd4,Wnt7a_Fzd4,Wnt7a - Fzd4
Wnt7a,Lrp4,Wnt7a_Lrp4,Wnt7a - Lrp4
Wnt7a,Adgra2,Wnt7a_Adgra2,Wnt7a - Adgra2
Wnt7a,Celsr3,Wnt7a_Celsr3,Wnt7a - Celsr3
Wnt7a,Reck,Wnt7a_Reck,Wnt7a - Reck
Gdf3,Acvr2b,Gdf3_Acvr2b,Gdf3 - Acvr2b
Gdf3,Acvr2a,Gdf3_Acvr2a,Gdf3 - Acvr2a
Gdf3,Tgfbr1,Gdf3_Tgfbr1,Gdf3 - Tgfbr1
Gdf3,Acvr1c,Gdf3_Acvr1c,Gdf3 - Acvr1c
Gdf3,Acvr1b,Gdf3_Acvr1b,Gdf3 - Acvr1b
Clec2d,Klrb1b,Clec2d_Klrb1b,Clec2d - Klrb1b
Rtn2,Rtn4r,Rtn2_Rtn4r,Rtn2 - Rtn4r
Vasp,Itga4,Vasp_Itga4,Vasp - Itga4
Mfge8,Pdgfrb,Mfge8_Pdgfrb,Mfge8 - Pdgfrb
Mfge8,Itgav,Mfge8_Itgav,Mfge8 - Itgav
Mfge8,Itgb1,Mfge8_Itgb1,Mfge8 - Itgb1
Mfge8,Itgb5,Mfge8_Itgb5,Mfge8 - Itgb5
Mfge8,Itgb3,Mfge8_Itgb3,Mfge8 - Itgb3
Calca,Calcrl,Calca_Calcrl,Calca - Calcrl
Calca,Calcr,Calca_Calcr,Calca - Calcr
Fgf21,Fgfr1,Fgf21_Fgfr1,Fgf21 - Fgfr1
Fgf21,Fgfr2,Fgf21_Fgfr2,Fgf21 - Fgfr2
Fgf21,Fgfr3,Fgf21_Fgfr3,Fgf21 - Fgfr3
Fgf21,Klb,Fgf21_Klb,Fgf21 - Klb
Izumo1,Cd9,Izumo1_Cd9,Izumo1 - Cd9
Izumo1,Izumo1r,Izumo1_Izumo1r,Izumo1 - Izumo1r
Hpx,Lrp1,Hpx_Lrp1,Hpx - Lrp1
Fgf15,Fgfr1,Fgf15_Fgfr1,Fgf15 - Fgfr1
Fgf15,Fgfr4,Fgf15_Fgfr4,Fgf15 - Fgfr4
Fgf15,Fgfr2,Fgf15_Fgfr2,Fgf15 - Fgfr2
Fgf15,Fgfr3,Fgf15_Fgfr3,Fgf15 - Fgfr3
Fgf15,Klb,Fgf15_Klb,Fgf15 - Klb
Fadd,Fas,Fadd_Fas,Fadd - Fas
Fadd,Tnfrsf1a,Fadd_Tnfrsf1a,Fadd - Tnfrsf1a
Fadd,Tradd,Fadd_Tradd,Fadd - Tradd
Fadd,Tnfrsf10b,Fadd_Tnfrsf10b,Fadd - Tnfrsf10b
Cd40lg,Traf2,Cd40lg_Traf2,Cd40lg - Traf2
Cd40lg,Traf1,Cd40lg_Traf1,Cd40lg - Traf1
Cd40lg,Cd40,Cd40lg_Cd40,Cd40lg - Cd40
Cd40lg,Traf3,Cd40lg_Traf3,Cd40lg - Traf3
Fgf13,Fgfr1,Fgf13_Fgfr1,Fgf13 - Fgfr1
Fgf13,Fgfr4,Fgf13_Fgfr4,Fgf13 - Fgfr4
Fgf13,Fgfr2,Fgf13_Fgfr2,Fgf13 - Fgfr2
Fgf13,Fgfr3,Fgf13_Fgfr3,Fgf13 - Fgfr3
Fgf13,Scn5a,Fgf13_Scn5a,Fgf13 - Scn5a
F9,Lrp1,F9_Lrp1,F9 - Lrp1
F8,Lrp1,F8_Lrp1,F8 - Lrp1
F8,Ldlr,F8_Ldlr,F8 - Ldlr
Fgf16,Fgfr1,Fgf16_Fgfr1,Fgf16 - Fgfr1
Fgf16,Fgfr4,Fgf16_Fgfr4,Fgf16 - Fgfr4
Fgf16,Fgfr2,Fgf16_Fgfr2,Fgf16 - Fgfr2
Fgf16,Fgfr3,Fgf16_Fgfr3,Fgf16 - Fgfr3
Bgn,Tlr2,Bgn_Tlr2,Bgn - Tlr2
Bgn,Cd44,Bgn_Cd44,Bgn - Cd44
Bgn,Tlr4,Bgn_Tlr4,Bgn - Tlr4
Bgn,P2rx7,Bgn_P2rx7,Bgn - P2rx7
Bgn,P2rx4,Bgn_P2rx4,Bgn - P2rx4
Vegfd,Fgfr2,Vegfd_Fgfr2,Vegfd - Fgfr2
Vegfd,Nrp2,Vegfd_Nrp2,Vegfd - Nrp2
Vegfd,Flt4,Vegfd_Flt4,Vegfd - Flt4
Vegfd,Itga9,Vegfd_Itga9,Vegfd - Itga9
Vegfd,Kdr,Vegfd_Kdr,Vegfd - Kdr
Angpt2,Itgav,Angpt2_Itgav,Angpt2 - Itgav
Angpt2,Itgb1,Angpt2_Itgb1,Angpt2 - Itgb1
Angpt2,Itga5,Angpt2_Itga5,Angpt2 - Itga5
Angpt2,Tek,Angpt2_Tek,Angpt2 - Tek
Angpt2,Itgb2,Angpt2_Itgb2,Angpt2 - Itgb2
Tnfsf13b,Tnfrsf17,Tnfsf13b_Tnfrsf17,Tnfsf13b - Tnfrsf17
Tnfsf13b,Tnfrsf13c,Tnfsf13b_Tnfrsf13c,Tnfsf13b - Tnfrsf13c
Tnfsf13b,Tnfrsf13b,Tnfsf13b_Tnfrsf13b,Tnfsf13b - Tnfrsf13b
Col4a1,Itgb1,Col4a1_Itgb1,Col4a1 - Itgb1
Col4a1,Cd93,Col4a1_Cd93,Col4a1 - Cd93
Col4a2,Itgb1,Col4a2_Itgb1,Col4a2 - Itgb1
Col4a2,Cd93,Col4a2_Cd93,Col4a2 - Cd93
Vegfc,Itgb1,Vegfc_Itgb1,Vegfc - Itgb1
Vegfc,Nrp2,Vegfc_Nrp2,Vegfc - Nrp2
Vegfc,Flt4,Vegfc_Flt4,Vegfc - Flt4
Vegfc,Itga9,Vegfc_Itga9,Vegfc - Itga9
Vegfc,Kdr,Vegfc_Kdr,Vegfc - Kdr
Vegfc,Ccbe1,Vegfc_Ccbe1,Vegfc - Ccbe1
Plat,Lrp1,Plat_Lrp1,Plat - Lrp1
Plat,Itgam,Plat_Itgam,Plat - Itgam
Sfrp1,Fzd2,Sfrp1_Fzd2,Sfrp1 - Fzd2
Fgf20,Fgfr1,Fgf20_Fgfr1,Fgf20 - Fgfr1
Fgf20,Fgfr4,Fgf20_Fgfr4,Fgf20 - Fgfr4
Fgf20,Fgfr2,Fgf20_Fgfr2,Fgf20 - Fgfr2
Fgf20,Fgfr3,Fgf20_Fgfr3,Fgf20 - Fgfr3
Il15,Il2ra,Il15_Il2ra,Il15 - Il2ra
Il15,Il2rg,Il15_Il2rg,Il15 - Il2rg
Il15,Il2rb,Il15_Il2rb,Il15 - Il2rb
Il15,Il15ra,Il15_Il15ra,Il15 - Il15ra
Il15,Il11ra1,Il15_Il11ra1,Il15 - Il11ra1
Mmp2,Itgav,Mmp2_Itgav,Mmp2 - Itgav
Mmp2,Itgb1,Mmp2_Itgb1,Mmp2 - Itgb1
Mmp2,Sdc2,Mmp2_Sdc2,Mmp2 - Sdc2
Mmp2,Itgb3,Mmp2_Itgb3,Mmp2 - Itgb3
Cx3cl1,Itgav,Cx3cl1_Itgav,Cx3cl1 - Itgav
Cx3cl1,Itgb1,Cx3cl1_Itgb1,Cx3cl1 - Itgb1
Cx3cl1,Itga4,Cx3cl1_Itga4,Cx3cl1 - Itga4
Cx3cl1,Cx3cr1,Cx3cl1_Cx3cr1,Cx3cl1 - Cx3cr1
Cx3cl1,Itgb3,Cx3cl1_Itgb3,Cx3cl1 - Itgb3
Ccl22,Ccr4,Ccl22_Ccr4,Ccl22 - Ccr4
Ccl22,Ackr2,Ccl22_Ackr2,Ccl22 - Ackr2
Ccl22,Dpp4,Ccl22_Dpp4,Ccl22 - Dpp4
Ccl17,Ccr4,Ccl17_Ccr4,Ccl17 - Ccr4
Ccl17,Ackr1,Ccl17_Ackr1,Ccl17 - Ackr1
Ccl17,Ackr2,Ccl17_Ackr2,Ccl17 - Ackr2
Ccl17,Ccr8,Ccl17_Ccr8,Ccl17 - Ccr8
Insl3,Rxfp2,Insl3_Rxfp2,Insl3 - Rxfp2
Insl3,Rxfp1,Insl3_Rxfp1,Insl3 - Rxfp1
Jam3,Itgam,Jam3_Itgam,Jam3 - Itgam
Jam3,Itgal,Jam3_Itgal,Jam3 - Itgal
Jam3,Itgb1,Jam3_Itgb1,Jam3 - Itgb1
Jam3,Itga4,Jam3_Itga4,Jam3 - Itga4
Jam3,Itgb2,Jam3_Itgb2,Jam3 - Itgb2
Apoc3,Lrp1,Apoc3_Lrp1,Apoc3 - Lrp1
Apoc3,Gpihbp1,Apoc3_Gpihbp1,Apoc3 - Gpihbp1
Apoc3,Ldlr,Apoc3_Ldlr,Apoc3 - Ldlr
Apoa1,Lrp2,Apoa1_Lrp2,Apoa1 - Lrp2
Apoa1,Abca1,Apoa1_Abca1,Apoa1 - Abca1
Lipc,Lrp1,Lipc_Lrp1,Lipc - Lrp1
Lipc,Ldlr,Lipc_Ldlr,Lipc - Ldlr
Lipc,Scarb1,Lipc_Scarb1,Lipc - Scarb1
Ptgs2,Ptger4,Ptgs2_Ptger4,Ptgs2 - Ptger4
Ptgs2,Ptger3,Ptgs2_Ptger3,Ptgs2 - Ptger3
Ptgs2,Ptger2,Ptgs2_Ptger2,Ptgs2 - Ptger2
Ptgs2,Ptger1,Ptgs2_Ptger1,Ptgs2 - Ptger1
Cripto,Lrp5,Cripto_Lrp5,Cripto - Lrp5
Cripto,Lrp6,Cripto_Lrp6,Cripto - Lrp6
Cripto,Fzd7,Cripto_Fzd7,Cripto - Fzd7
Cripto,Acvr2b,Cripto_Acvr2b,Cripto - Acvr2b
Cripto,Acvr2a,Cripto_Acvr2a,Cripto - Acvr2a
Cripto,Tgfbr1,Cripto_Tgfbr1,Cripto - Tgfbr1
Cripto,Gpc1,Cripto_Gpc1,Cripto - Gpc1
Cripto,Acvr1c,Cripto_Acvr1c,Cripto - Acvr1c
Cripto,Acvr1b,Cripto_Acvr1b,Cripto - Acvr1b
Ucn,Crhr1,Ucn_Crhr1,Ucn - Crhr1
Ucn,Crhr2,Ucn_Crhr2,Ucn - Crhr2
Ntng2,Lrrc4c,Ntng2_Lrrc4c,Ntng2 - Lrrc4c
Ntng2,Lrrc4,Ntng2_Lrrc4,Ntng2 - Lrrc4
Avp,Avpr2,Avp_Avpr2,Avp - Avpr2
Avp,Oxtr,Avp_Oxtr,Avp - Oxtr
Avp,Avpr1a,Avp_Avpr1a,Avp - Avpr1a
Avp,Avpr1b,Avp_Avpr1b,Avp - Avpr1b
Lgals3bp,Itgb1,Lgals3bp_Itgb1,Lgals3bp - Itgb1
Apob,Lrp6,Apob_Lrp6,Apob - Lrp6
Apob,Lrp1,Apob_Lrp1,Apob - Lrp1
Apob,Lrp2,Apob_Lrp2,Apob - Lrp2
Apob,Cd36,Apob_Cd36,Apob - Cd36
Apob,Tlr4,Apob_Tlr4,Apob - Tlr4
Apob,Ldlr,Apob_Ldlr,Apob - Ldlr
Apob,Scarb1,Apob_Scarb1,Apob - Scarb1
Apob,Apobr,Apob_Apobr,Apob - Apobr
Apob,Mttp,Apob_Mttp,Apob - Mttp
Apob,Lsr,Apob_Lsr,Apob - Lsr
Wnt4,Fzd6,Wnt4_Fzd6,Wnt4 - Fzd6
Wnt4,Fzd2,Wnt4_Fzd2,Wnt4 - Fzd2
Wnt4,Fzd1,Wnt4_Fzd1,Wnt4 - Fzd1
Wnt4,Fzd8,Wnt4_Fzd8,Wnt4 - Fzd8
Wnt4,Lrp6,Wnt4_Lrp6,Wnt4 - Lrp6
Wnt4,Fzd5,Wnt4_Fzd5,Wnt4 - Fzd5
Wnt4,Fzd7,Wnt4_Fzd7,Wnt4 - Fzd7
Wnt4,Fzd4,Wnt4_Fzd4,Wnt4 - Fzd4
Wnt4,Fzd10,Wnt4_Fzd10,Wnt4 - Fzd10
Wnt4,Musk,Wnt4_Musk,Wnt4 - Musk
Fgg,Itgav,Fgg_Itgav,Fgg - Itgav
Fgg,Itga5,Fgg_Itga5,Fgg - Itga5
Fgg,Itga2b,Fgg_Itga2b,Fgg - Itga2b
Fgg,Itgb2,Fgg_Itgb2,Fgg - Itgb2
Galp,Galr1,Galp_Galr1,Galp - Galr1
Galp,Galr2,Galp_Galr2,Galp - Galr2
Fgf2,Fgfr1,Fgf2_Fgfr1,Fgf2 - Fgfr1
Fgf2,Fgfr4,Fgf2_Fgfr4,Fgf2 - Fgfr4
Fgf2,Fgfr2,Fgf2_Fgfr2,Fgf2 - Fgfr2
Fgf2,Fgfr3,Fgf2_Fgfr3,Fgf2 - Fgfr3
Fgf2,Itgav,Fgf2_Itgav,Fgf2 - Itgav
Fgf2,Cd44,Fgf2_Cd44,Fgf2 - Cd44
Fgf2,Sdc2,Fgf2_Sdc2,Fgf2 - Sdc2
Fgf2,Notch1,Fgf2_Notch1,Fgf2 - Notch1
Fgf2,Nrp1,Fgf2_Nrp1,Fgf2 - Nrp1
Fgf2,Sdc3,Fgf2_Sdc3,Fgf2 - Sdc3
Fgf2,Ptprz1,Fgf2_Ptprz1,Fgf2 - Ptprz1
Fgf2,Kit,Fgf2_Kit,Fgf2 - Kit
Fgf2,Fgfrl1,Fgf2_Fgfrl1,Fgf2 - Fgfrl1
Fgf2,Sdc4,Fgf2_Sdc4,Fgf2 - Sdc4
Fgf2,Sdc1,Fgf2_Sdc1,Fgf2 - Sdc1
Fgf2,Itgb3,Fgf2_Itgb3,Fgf2 - Itgb3
Fgf2,Lyve1,Fgf2_Lyve1,Fgf2 - Lyve1
Fgf2,Gpc4,Fgf2_Gpc4,Fgf2 - Gpc4
Csf3,Csf1r,Csf3_Csf1r,Csf3 - Csf1r
Csf3,Csf3r,Csf3_Csf3r,Csf3 - Csf3r
Bmp8a,Acvr2b,Bmp8a_Acvr2b,Bmp8a - Acvr2b
Bmp8a,Acvr2a,Bmp8a_Acvr2a,Bmp8a - Acvr2a
Bmp8a,Tgfbr2,Bmp8a_Tgfbr2,Bmp8a - Tgfbr2
Bmp8a,Bmpr2,Bmp8a_Bmpr2,Bmp8a - Bmpr2
Bmp8a,Bmpr1a,Bmp8a_Bmpr1a,Bmp8a - Bmpr1a
Bmp8a,Tgfbr1,Bmp8a_Tgfbr1,Bmp8a - Tgfbr1
Gdf7,Bmpr1b,Gdf7_Bmpr1b,Gdf7 - Bmpr1b
Gdf7,Acvr2a,Gdf7_Acvr2a,Gdf7 - Acvr2a
Gdf7,Bmpr2,Gdf7_Bmpr2,Gdf7 - Bmpr2
Gdf7,Bmpr1a,Gdf7_Bmpr1a,Gdf7 - Bmpr1a
Serpine1,Lrp1,Serpine1_Lrp1,Serpine1 - Lrp1
Serpine1,Lrp2,Serpine1_Lrp2,Serpine1 - Lrp2
Serpine1,Vldlr,Serpine1_Vldlr,Serpine1 - Vldlr
Serpine1,Lrp1b,Serpine1_Lrp1b,Serpine1 - Lrp1b
Serpine1,Plaur,Serpine1_Plaur,Serpine1 - Plaur
Ccl5,Ccr4,Ccl5_Ccr4,Ccl5 - Ccr4
Ccl5,Ackr1,Ccl5_Ackr1,Ccl5 - Ackr1
Ccl5,Ackr2,Ccl5_Ackr2,Ccl5 - Ackr2
Ccl5,Ccr5,Ccl5_Ccr5,Ccl5 - Ccr5
Ccl5,Ccr3,Ccl5_Ccr3,Ccl5 - Ccr3
Ccl5,Ackr4,Ccl5_Ackr4,Ccl5 - Ackr4
Ccl5,Ccr1,Ccl5_Ccr1,Ccl5 - Ccr1
Ccl5,Ccrl2,Ccl5_Ccrl2,Ccl5 - Ccrl2
Ccl5,Gpr75,Ccl5_Gpr75,Ccl5 - Gpr75
Nodal,Acvr2b,Nodal_Acvr2b,Nodal - Acvr2b
Nodal,Acvr2a,Nodal_Acvr2a,Nodal - Acvr2a
Nodal,Acvr1c,Nodal_Acvr1c,Nodal - Acvr1c
Nodal,Acvr1b,Nodal_Acvr1b,Nodal - Acvr1b
Npnt,Itgb1,Npnt_Itgb1,Npnt - Itgb1
Npnt,Itga8,Npnt_Itga8,Npnt - Itga8
Lman1,Mcfd2,Lman1_Mcfd2,Lman1 - Mcfd2
Tnfsf10,Tnfrsf11b,Tnfsf10_Tnfrsf11b,Tnfsf10 - Tnfrsf11b
Tnfsf10,Tnfrsf10b,Tnfsf10_Tnfrsf10b,Tnfsf10 - Tnfrsf10b
Inha,Acvr2a,Inha_Acvr2a,Inha - Acvr2a
Tnfsf9,Traf2,Tnfsf9_Traf2,Tnfsf9 - Traf2
Tnfsf9,Traf1,Tnfsf9_Traf1,Tnfsf9 - Traf1
Tnfsf9,Tnfrsf9,Tnfsf9_Tnfrsf9,Tnfsf9 - Tnfrsf9
Tnfsf9,Tmem126a,Tnfsf9_Tmem126a,Tnfsf9 - Tmem126a
Pth2,Ramp1,Pth2_Ramp1,Pth2 - Ramp1
Pth2,Pth2r,Pth2_Pth2r,Pth2 - Pth2r
Mif,Cd44,Mif_Cd44,Mif - Cd44
Mif,Cd74,Mif_Cd74,Mif - Cd74
Mif,Cxcr4,Mif_Cxcr4,Mif - Cxcr4
Mif,Cxcr2,Mif_Cxcr2,Mif - Cxcr2
Mif,Ackr3,Mif_Ackr3,Mif - Ackr3
Spon1,Lrp8,Spon1_Lrp8,Spon1 - Lrp8
Lefty1,Acvr2b,Lefty1_Acvr2b,Lefty1 - Acvr2b
Lefty1,Acvr2a,Lefty1_Acvr2a,Lefty1 - Acvr2a
Lefty1,Acvr1,Lefty1_Acvr1,Lefty1 - Acvr1
Lefty1,Acvr1b,Lefty1_Acvr1b,Lefty1 - Acvr1b
Sct,Sctr,Sct_Sctr,Sct - Sctr
Sct,Vipr2,Sct_Vipr2,Sct - Vipr2
Rspo4,Lgr4,Rspo4_Lgr4,Rspo4 - Lgr4
Rspo4,Lgr6,Rspo4_Lgr6,Rspo4 - Lgr6
Rspo4,Lgr5,Rspo4_Lgr5,Rspo4 - Lgr5
Sema7a,Itgb1,Sema7a_Itgb1,Sema7a - Itgb1
Gng10,Kcnj6,Gng10_Kcnj6,Gng10 - Kcnj6
Wnt8b,Lrp6,Wnt8b_Lrp6,Wnt8b - Lrp6
Wnt8b,Fzd7,Wnt8b_Fzd7,Wnt8b - Fzd7
Wnt8b,Fzd10,Wnt8b_Fzd10,Wnt8b - Fzd10
Wnt8b,Ptk7,Wnt8b_Ptk7,Wnt8b - Ptk7
Amh,Bmpr1a,Amh_Bmpr1a,Amh - Bmpr1a
Amh,Acvr1,Amh_Acvr1,Amh - Acvr1
Amh,Amhr2,Amh_Amhr2,Amh - Amhr2
Il5,Csf2rb,Il5_Csf2rb,Il5 - Csf2rb
Il5,Il5ra,Il5_Il5ra,Il5 - Il5ra
Tgfb2,Tgfbr2,Tgfb2_Tgfbr2,Tgfb2 - Tgfbr2
Tgfb2,Tgfbr1,Tgfb2_Tgfbr1,Tgfb2 - Tgfbr1
Tgfb2,Tgfbr3,Tgfb2_Tgfbr3,Tgfb2 - Tgfbr3
Iapp,Ramp3,Iapp_Ramp3,Iapp - Ramp3
Iapp,Calcr,Iapp_Calcr,Iapp - Calcr
Lama1,Itgb1,Lama1_Itgb1,Lama1 - Itgb1
Lama1,Itga7,Lama1_Itga7,Lama1 - Itga7
Lama1,Itgb4,Lama1_Itgb4,Lama1 - Itgb4
Lama1,Itga2,Lama1_Itga2,Lama1 - Itga2
Lama1,Itga1,Lama1_Itga1,Lama1 - Itga1
Pmch,Mchr1,Pmch_Mchr1,Pmch - Mchr1
Crp,Tlr4,Crp_Tlr4,Crp - Tlr4
Crp,Fcgr1,Crp_Fcgr1,Crp - Fcgr1
Crp,Olr1,Crp_Olr1,Crp - Olr1
Thbs1,Ptprj,Thbs1_Ptprj,Thbs1 - Ptprj
Thbs1,Lrp1,Thbs1_Lrp1,Thbs1 - Lrp1
Thbs1,Itgav,Thbs1_Itgav,Thbs1 - Itgav
Thbs1,Itgb1,Thbs1_Itgb1,Thbs1 - Itgb1
Thbs1,Itgb8,Thbs1_Itgb8,Thbs1 - Itgb8
Thbs1,Cd47,Thbs1_Cd47,Thbs1 - Cd47
Thbs1,Cd36,Thbs1_Cd36,Thbs1 - Cd36
Thbs1,Vldlr,Thbs1_Vldlr,Thbs1 - Vldlr
Thbs1,Itga5,Thbs1_Itga5,Thbs1 - Itga5
Thbs1,Itga2,Thbs1_Itga2,Thbs1 - Itga2
Thbs1,Itga1,Thbs1_Itga1,Thbs1 - Itga1
Thbs1,Itga3,Thbs1_Itga3,Thbs1 - Itga3
Thbs1,Sdc1,Thbs1_Sdc1,Thbs1 - Sdc1
Thbs1,Itgb3,Thbs1_Itgb3,Thbs1 - Itgb3
Thbs1,Itgb6,Thbs1_Itgb6,Thbs1 - Itgb6
Thbs1,Scarb2,Thbs1_Scarb2,Thbs1 - Scarb2
Inhbb,Acvr2b,Inhbb_Acvr2b,Inhbb - Acvr2b
Inhbb,Acvr2a,Inhbb_Acvr2a,Inhbb - Acvr2a
Inhbb,Acvr1c,Inhbb_Acvr1c,Inhbb - Acvr1c
Clcf1,Il6st,Clcf1_Il6st,Clcf1 - Il6st
Clcf1,Cntfr,Clcf1_Cntfr,Clcf1 - Cntfr
Clcf1,Crlf1,Clcf1_Crlf1,Clcf1 - Crlf1
Fgf1,Fgfr1,Fgf1_Fgfr1,Fgf1 - Fgfr1
Fgf1,Fgfr4,Fgf1_Fgfr4,Fgf1 - Fgfr4
Fgf1,Fgfr2,Fgf1_Fgfr2,Fgf1 - Fgfr2
Fgf1,Fgfr3,Fgf1_Fgfr3,Fgf1 - Fgfr3
Fgf1,Cd44,Fgf1_Cd44,Fgf1 - Cd44
Fgf1,Nrp1,Fgf1_Nrp1,Fgf1 - Nrp1
Apln,Aplnr,Apln_Aplnr,Apln - Aplnr
Grn,Sort1,Grn_Sort1,Grn - Sort1
Grn,Tnfrsf1a,Grn_Tnfrsf1a,Grn - Tnfrsf1a
Grn,Tnfrsf1b,Grn_Tnfrsf1b,Grn - Tnfrsf1b
Nrtn,Ret,Nrtn_Ret,Nrtn - Ret
Nrtn,Sdc3,Nrtn_Sdc3,Nrtn - Sdc3
Nrtn,Gfra3,Nrtn_Gfra3,Nrtn - Gfra3
Nrtn,Gfra1,Nrtn_Gfra1,Nrtn - Gfra1
Nrtn,Gfra2,Nrtn_Gfra2,Nrtn - Gfra2
Prl3a1,Prlr,Prl3a1_Prlr,Prl3a1 - Prlr
Gc,Lrp2,Gc_Lrp2,Gc - Lrp2
Il17f,Il17rc,Il17f_Il17rc,Il17f - Il17rc
Il17f,Il17ra,Il17f_Il17ra,Il17f - Il17ra
Cxcl10,Cxcr3,Cxcl10_Cxcr3,Cxcl10 - Cxcr3
Cxcl10,Dpp4,Cxcl10_Dpp4,Cxcl10 - Dpp4
Cxcl10,Tlr4,Cxcl10_Tlr4,Cxcl10 - Tlr4
Cxcl10,Cxcr4,Cxcl10_Cxcr4,Cxcl10 - Cxcr4
Cxcl10,Sdc4,Cxcl10_Sdc4,Cxcl10 - Sdc4
Prl3b1,Prlr,Prl3b1_Prlr,Prl3b1 - Prlr
Chad,Itgb1,Chad_Itgb1,Chad - Itgb1
Chad,Itga2,Chad_Itga2,Chad - Itga2
Inhba,Acvr2b,Inhba_Acvr2b,Inhba - Acvr2b
Inhba,Acvr2a,Inhba_Acvr2a,Inhba - Acvr2a
Inhba,Tgfbr1,Inhba_Tgfbr1,Inhba - Tgfbr1
Inhba,Tgfbr3,Inhba_Tgfbr3,Inhba - Tgfbr3
Inhba,Acvr1c,Inhba_Acvr1c,Inhba - Acvr1c
Inhba,Acvr1b,Inhba_Acvr1b,Inhba - Acvr1b
S100b,Fgfr1,S100b_Fgfr1,S100b - Fgfr1
S100b,Alcam,S100b_Alcam,S100b - Alcam
Gdf5,Ror2,Gdf5_Ror2,Gdf5 - Ror2
Gdf5,Acvr2b,Gdf5_Acvr2b,Gdf5 - Acvr2b
Gdf5,Bmpr1b,Gdf5_Bmpr1b,Gdf5 - Bmpr1b
Gdf5,Acvr2a,Gdf5_Acvr2a,Gdf5 - Acvr2a
Gdf5,Bmpr2,Gdf5_Bmpr2,Gdf5 - Bmpr2
Gdf5,Acvr1,Gdf5_Acvr1,Gdf5 - Acvr1
C1qa,Cd93,C1qa_Cd93,C1qa - Cd93
Calm2,Grm7,Calm2_Grm7,Calm2 - Grm7
Calm2,Scn10a,Calm2_Scn10a,Calm2 - Scn10a
Calm2,Scn4a,Calm2_Scn4a,Calm2 - Scn4a
Calm2,Trpc5,Calm2_Trpc5,Calm2 - Trpc5
Calm2,Kcnq3,Calm2_Kcnq3,Calm2 - Kcnq3
Calm2,Adcy8,Calm2_Adcy8,Calm2 - Adcy8
Calm2,Mylk,Calm2_Mylk,Calm2 - Mylk
Calm2,Cacna1c,Calm2_Cacna1c,Calm2 - Cacna1c
Ctf1,Il6st,Ctf1_Il6st,Ctf1 - Il6st
Ucn3,Il10rb,Ucn3_Il10rb,Ucn3 - Il10rb
Ucn3,Crhr1,Ucn3_Crhr1,Ucn3 - Crhr1
Ucn3,Crhr2,Ucn3_Crhr2,Ucn3 - Crhr2
Efnb1,Egfr,Efnb1_Egfr,Efnb1 - Egfr
Efnb1,Ephb2,Efnb1_Ephb2,Efnb1 - Ephb2
Efnb1,Epha4,Efnb1_Epha4,Efnb1 - Epha4
Efnb1,Ephb3,Efnb1_Ephb3,Efnb1 - Ephb3
Efnb1,Epha7,Efnb1_Epha7,Efnb1 - Epha7
Efnb1,Ephb4,Efnb1_Ephb4,Efnb1 - Ephb4
Efnb1,Epha6,Efnb1_Epha6,Efnb1 - Epha6
Efnb1,Ephb6,Efnb1_Ephb6,Efnb1 - Ephb6
Efnb1,Ephb1,Efnb1_Ephb1,Efnb1 - Ephb1
Efnb1,Epha5,Efnb1_Epha5,Efnb1 - Epha5
Rln3,Rxfp2,Rln3_Rxfp2,Rln3 - Rxfp2
Rln3,Rxfp1,Rln3_Rxfp1,Rln3 - Rxfp1
Rln3,Rxfp4,Rln3_Rxfp4,Rln3 - Rxfp4
Rln3,Rxfp3,Rln3_Rxfp3,Rln3 - Rxfp3
Col9a1,Mag,Col9a1_Mag,Col9a1 - Mag
Nlgn2,Nrxn1,Nlgn2_Nrxn1,Nlgn2 - Nrxn1
Nlgn2,Nrxn3,Nlgn2_Nrxn3,Nlgn2 - Nrxn3
Nlgn2,Nrxn2,Nlgn2_Nrxn2,Nlgn2 - Nrxn2
Il36g,Il1rap,Il36g_Il1rap,Il36g - Il1rap
Il36g,Il1rl2,Il36g_Il1rl2,Il36g - Il1rl2
Prl2c1,Prlr,Prl2c1_Prlr,Prl2c1 - Prlr
Lcn2,Lrp2,Lcn2_Lrp2,Lcn2 - Lrp2
Lcn2,Slc22a17,Lcn2_Slc22a17,Lcn2 - Slc22a17
Inhbe,Acvr2b,Inhbe_Acvr2b,Inhbe - Acvr2b
Inhbe,Acvr2a,Inhbe_Acvr2a,Inhbe - Acvr2a
Pnoc,Oprl1,Pnoc_Oprl1,Pnoc - Oprl1
Fn1,Itgb7,Fn1_Itgb7,Fn1 - Itgb7
